3823, Adairsville, 40803, 1115 Elmville Avenue,1977-00-15 19:00:00, throw@yahoo.com, Jeremiah, Kramer, 64852, 16604, Ms, 313664454, 8088303749,badly, 6, 2, 1, 7, 2, 1, 2, 2, 5, 6, 4
3824, Vernonburg, 91472, 478 Imlay Heights,1973-00-05 19:00:00, wrong@yahoo.com, Kimberly, Moses, 07555, 66105, Ms, 898219643, 6302739355,pique, 1, 4, 1, 8, 1, 2, 4, 9, 5, 4, 3
3825, Sumner, 89851, 522 Mundy Square,1958-00-04 19:00:00, about@yahoo.com, Jessica, Kemp, 98218, 37832, Ms, 496336470, 5643354167,wrong, 2, 4, 1, 9, 2, 1, 2, 4, 5, 4, 3
3826, Rome, 08725, 1062 Marsha Path,1980-00-28 19:00:00, badly@yahoo.com, Dallas, Rosales, 18101, 09782, Ms, 170117830, 5636807499,throw, 5, 2, 1, 4, 2, 2, 4, 5, 5, 5, 1
3827, Chula, 28774, 1607 Cleve Trail,1966-00-11 19:00:00, pique@yahoo.com, Melissa, Pratt, 38925, 64090, Ms, 976530955, 3023598054,world, 4, 4, 1, 7, 1, 1, 4, 5, 2, 1, 4
3828, Palmetto, 23638, 1499 Cleveland Path,1984-00-09 19:00:00, build@yahoo.com, Sandra, Cardenas, 63254, 38408, Mr, 464883217, 7077099095,ghost, 9, 4, 1, 9, 2, 1, 2, 6, 6, 2, 4
3829, Locust Grove, 21099, 1598 Trend Street,1964-00-08 19:00:00, crash@yahoo.com, Raymond, Weeks, 63939, 28531, Ms, 299052791, 1744748696,enter, 9, 3, 1, 1, 2, 1, 5, 9, 2, 4, 3
3830, Forest Park, 66009, 1200 Gardenway Parkway,1966-00-08 19:00:00, enter@yahoo.com, Juanita, Knox, 31069, 35900, Ms, 947769812, 8435348704,enter, 3, 4, 1, 6, 2, 1, 5, 5, 5, 2, 2
3831, College Park, 33490, 1670 Pine Ln,1980-00-09 19:00:00, pique@yahoo.com, Kay, Yates, 14034, 89703, Mr, 956292294, 8456465297,light, 1, 1, 1, 2, 2, 1, 3, 2, 5, 3, 4
3832, Clarkston, 93623, 1086 Talley Park,1981-00-18 19:00:00, pique@yahoo.com, Susan, Garcia, 15091, 08701, Ms, 541317936, 8127384539,throw, 4, 4, 1, 3, 1, 1, 3, 6, 1, 4, 2
3833, Jackson, 58707, 1686 Owens Place,1968-00-18 19:00:00, build@yahoo.com, Beth, Harding, 05663, 12770, Ms, 807259902, 3492605217,hatch, 3, 3, 1, 1, 1, 2, 4, 9, 6, 6, 3
3834, Suwanee, 40257, 1070 Blandy Trail,1959-00-19 19:00:00, found@yahoo.com, Amber, Becker, 22175, 71531, Ms, 643337988, 6277367569,white, 4, 3, 1, 8, 1, 2, 1, 8, 2, 4, 1
3835, Dover Bluff, 43898, 622 Stephens Parkway,1981-00-19 19:00:00, pique@yahoo.com, Dixie, Gallagher, 52831, 40119, Ms, 338830389, 9465081390,asked, 5, 1, 1, 4, 1, 1, 1, 5, 5, 1, 3
3836, Rutledge, 21756, 1001 Meadowbrook Way,1977-00-07 19:00:00, pique@yahoo.com, Kristen, Solis, 04899, 25840, Ms, 432233781, 5617021293,light, 9, 2, 1, 4, 1, 2, 1, 8, 4, 3, 3
3837, Pulaski, 53267, 454 Burlington Path,1969-00-04 19:00:00, light@yahoo.com, Roy, Gallegos, 11158, 11207, Ms, 246124896, 7212272939,world, 8, 4, 1, 5, 1, 2, 1, 8, 2, 2, 3
3838, Vidalia, 31446, 1612 Winlwood Blvd,1977-00-04 19:00:00, while@yahoo.com, Becky, Bolton, 67561, 91429, Ms, 416637689, 1476653417,moved, 5, 4, 1, 9, 1, 2, 3, 7, 1, 5, 1
3839, Dock Junction, 55103, 430 Kelly Lane,1962-00-21 19:00:00, enter@yahoo.com, Eugene, Warner, 47841, 64628, Ms, 281480540, 5819050471,light, 1, 4, 1, 1, 2, 2, 2, 6, 6, 2, 2
3840, Decatur, 50579, 705 Palamino Court,1969-00-06 19:00:00, light@yahoo.com, Debra, Hooper, 83798, 31378, Mr, 200814966, 5901617068,about, 6, 1, 1, 9, 2, 1, 5, 6, 6, 2, 1
3841, Carnesville, 16459, 652 Wetsell Ln,1973-00-18 19:00:00, throw@yahoo.com, Chad, Stephenson, 82682, 96660, Mr, 747261668, 6992436883,moved, 7, 3, 1, 2, 1, 1, 3, 4, 1, 5, 2
3842, Pineview, 27769, 968 Sugartree Station,1956-00-25 19:00:00, until@yahoo.com, Rose, Cardenas, 24001, 86082, Ms, 904703730, 7070365234,hatch, 9, 4, 1, 5, 2, 1, 3, 1, 1, 6, 1
3843, Valona, 07049, 1715 Cass Circle,1979-00-26 19:00:00, ghost@yahoo.com, Frank, Duke, 32255, 86198, Ms, 047197747, 7603421397,hatch, 1, 4, 1, 9, 2, 1, 5, 4, 4, 3, 1
3844, Centerville, 00764, 954 Woodbrook Drive,1958-00-19 19:00:00, about@yahoo.com, Cathy, Fry, 89671, 18415, Ms, 623663801, 6757498667,pique, 4, 1, 1, 3, 2, 2, 1, 5, 6, 1, 2
3845, Claxton, 97373, 1600 Sheandoah Heights,1972-00-05 19:00:00, world@yahoo.com, Stanley, Atkins, 34799, 46271, Ms, 298664615, 9467919217,write, 9, 3, 1, 7, 2, 1, 4, 4, 4, 6, 1
3846, Barney, 84689, 410 Flintridge Parkway,1970-00-01 19:00:00, light@yahoo.com, Nathan, Fisher, 05129, 46476, Ms, 922809616, 3174148557,speed, 9, 4, 1, 6, 1, 2, 4, 3, 4, 4, 2
3847, Sugar Hill, 58027, 832 Fallsburg Heights,1981-00-22 19:00:00, while@yahoo.com, Justin, Mayo, 05164, 64171, Ms, 628349311, 6120592800,world, 0, 2, 1, 5, 2, 2, 2, 8, 2, 1, 4
3848, Collins, 35779, 1727 Surger Station,1968-00-06 19:00:00, pique@yahoo.com, Catherine, Kent, 73279, 92205, Ms, 686473785, 7489899053,words, 8, 2, 1, 9, 2, 2, 1, 7, 3, 2, 3
3849, Valona, 58756, 1149 Galena Heights,1971-00-19 19:00:00, light@yahoo.com, Clifford, Rich, 83222, 57344, Ms, 207864493, 6373725847,light, 3, 4, 1, 7, 2, 1, 1, 7, 5, 5, 4
3850, Ambrose, 17665, 737 Lawn Run,1971-00-30 19:00:00, plane@yahoo.com, Blake, Wilkinson, 99308, 74421, Mr, 769138630, 4408196398,light, 1, 3, 1, 3, 1, 2, 1, 2, 3, 2, 2
3851, Braselton, 68465, 895 Seward Ln,1957-00-18 19:00:00, write@yahoo.com, Jody, Lancaster, 01465, 71404, Mr, 269709564, 2660663517,world, 8, 3, 1, 8, 2, 1, 2, 2, 1, 3, 3
3852, Milledgeville, 93595, 680 Larzelere Ridge,1956-00-03 19:00:00, white@yahoo.com, Lisa, Bean, 46162, 18985, Ms, 792442988, 4232182118,hatch, 2, 4, 1, 2, 2, 1, 3, 6, 6, 6, 3
3853, Louisville, 99252, 1228 Zanesville Parkway,1956-00-08 19:00:00, enter@yahoo.com, Clayton, Avila, 82777, 20765, Ms, 843397476, 0782343318,speed, 9, 3, 1, 1, 1, 1, 3, 7, 1, 6, 4
3854, Garden City, 81244, 1408 Lewis Way,1972-00-13 19:00:00, moved@yahoo.com, Christina, Quinn, 07745, 04225, Mr, 184614252, 7840462716,books, 6, 1, 1, 3, 1, 1, 4, 2, 2, 1, 2
3855, Hahira, 82558, 815 Sibley Square,1960-00-17 19:00:00, about@yahoo.com, Angel, Morgan, 65823, 72153, Mr, 332069022, 7421112646,found, 2, 2, 1, 4, 1, 1, 5, 3, 5, 4, 1
3856, Springfield, 64296, 908 Hannah Square,1977-00-17 19:00:00, enter@yahoo.com, Deborah, Rosales, 63747, 54620, Mr, 274744594, 6605427165,moved, 8, 2, 1, 5, 1, 2, 4, 4, 4, 3, 1
3857, Grooverville, 37735, 435 Severt Path,1961-00-21 19:00:00, throw@yahoo.com, Clayton, Alvarado, 08397, 85400, Ms, 999254122, 4444385179,build, 5, 4, 1, 3, 1, 1, 1, 6, 1, 3, 1
3858, Fruitland, 96464, 1790 Clay Ln,1972-00-19 19:00:00, asked@yahoo.com, Isaac, Davenport, 15945, 41233, Mr, 578853730, 5238980590,light, 1, 4, 1, 6, 1, 1, 3, 1, 4, 5, 1
3859, Johns Creek, 43342, 715 Vicki Avenue,1961-00-11 19:00:00, light@yahoo.com, Laken, Cabrera, 61343, 21826, Ms, 922903589, 9593439507,pique, 9, 2, 1, 6, 2, 2, 1, 8, 2, 4, 3
3860, Collins, 85594, 1159 Hideaway Square,1959-00-28 19:00:00, smoke@yahoo.com, Ron, Christensen, 24442, 94405, Ms, 740784531, 8094567274,throw, 9, 4, 1, 4, 1, 2, 4, 8, 1, 4, 3
3861, Newton, 32116, 1423 Bellflower Crescent,1970-00-29 19:00:00, throw@yahoo.com, Sherri, Hendrix, 20852, 79904, Ms, 122831975, 7543810078,world, 0, 4, 1, 5, 2, 1, 3, 4, 1, 2, 4
3862, New Rock Hill, 60745, 1068 Fleming Road,1970-00-06 19:00:00, light@yahoo.com, Helen, Sexton, 18579, 67179, Ms, 340737977, 9701904975,until, 8, 2, 1, 6, 2, 2, 1, 6, 5, 1, 2
3863, Mountain Park, 31674, 1037 Homes Crescent,1959-00-05 19:00:00, throw@yahoo.com, Donnie, Mack, 22044, 30869, Ms, 824099123, 6268547347,hatch, 2, 1, 1, 2, 1, 2, 3, 5, 2, 6, 1
3864, Metter, 94791, 670 Ederer Blvd,1958-00-09 19:00:00, throw@yahoo.com, Shannon, Howe, 01319, 29706, Ms, 817872358, 1545759140,moved, 1, 2, 1, 3, 1, 1, 1, 5, 4, 4, 3
3865, Ringgold, 59380, 1026 Race Place,1968-00-03 19:00:00, hatch@yahoo.com, Kevin, Chandler, 81897, 58599, Mr, 692613489, 9534772151,where, 8, 3, 1, 5, 1, 1, 3, 9, 6, 6, 1
3866, Skidaway Island, 64702, 1744 Winding Boulevard,1973-00-27 19:00:00, badly@yahoo.com, Kay, Sweet, 04538, 45431, Mr, 890214281, 5440460953,caves, 1, 3, 1, 2, 2, 2, 5, 6, 1, 5, 4
3867, Johns Creek, 92734, 1109 Murray Ln,1984-00-08 19:00:00, light@yahoo.com, Stacey, Harris, 54157, 99950, Ms, 802578308, 5358263812,throw, 9, 3, 1, 1, 1, 1, 3, 1, 3, 1, 1
3868, Daisy, 51224, 1789 Winter Path,1983-00-07 19:00:00, where@yahoo.com, Kevin, Guy, 01461, 77962, Ms, 407228290, 0566839210,wrong, 0, 1, 1, 6, 2, 1, 4, 5, 2, 6, 3
3869, Albany, 17344, 1730 Linwood Station,1979-00-23 19:00:00, wrong@yahoo.com, Derek, Powell, 70751, 69952, Ms, 288680746, 8583258584,badly, 7, 2, 1, 3, 2, 1, 5, 9, 2, 3, 3
3870, Baden, 08237, 847 Clearcreek Way,1960-00-21 19:00:00, world@yahoo.com, Sally, Wooten, 32064, 53796, Mr, 515144447, 2535519446,build, 0, 1, 1, 1, 2, 1, 1, 1, 4, 4, 2
3871, Shellman Bluff, 00372, 1282 Thompson Heights,1976-00-14 19:00:00, until@yahoo.com, Brenda, Porter, 05018, 75806, Ms, 144457872, 1152269370,speed, 2, 1, 1, 2, 1, 2, 2, 7, 6, 1, 3
3872, Lake Park, 86751, 707 Foster Road,1977-00-20 19:00:00, speed@yahoo.com, Katherine, Castro, 99450, 49044, Ms, 941269693, 7864661916,enter, 1, 3, 1, 9, 2, 1, 2, 3, 2, 5, 2
3873, Tifton, 09953, 568 Mccaslin Parkway,1973-00-21 19:00:00, wrong@yahoo.com, Theresa, Sexton, 71647, 93491, Mr, 839143789, 3389837062,books, 9, 1, 1, 7, 1, 1, 4, 8, 4, 6, 3
3874, Rentz, 95116, 1216 Huntington Drv,1974-00-02 19:00:00, light@yahoo.com, Shane, Perez, 21128, 03055, Mr, 172287338, 2243486729,badly, 3, 3, 1, 2, 1, 2, 3, 7, 4, 5, 2
3875, Buena Vista, 13845, 1220 Hilbish Square,1960-00-27 19:00:00, light@yahoo.com, Jade, Dudley, 42071, 08715, Ms, 225724287, 8754827785,badly, 6, 4, 1, 2, 2, 2, 3, 1, 2, 1, 2
3876, Lawrenceville, 41499, 1380 Harris St,1967-00-03 19:00:00, speed@yahoo.com, Anthony, Hobbs, 05086, 06677, Ms, 282407527, 0751630378,speed, 3, 1, 1, 6, 2, 1, 1, 4, 1, 2, 2
3877, Tallapoosa, 79541, 1794 Princeton Way,1973-00-20 19:00:00, light@yahoo.com, Harold, Mann, 50949, 73017, Ms, 485365917, 2423329480,light, 9, 2, 1, 7, 1, 2, 5, 5, 4, 5, 4
3878, Jesup, 10419, 748 Hunterdon Drive,1976-00-12 19:00:00, speed@yahoo.com, Sam, McFadden, 53058, 28442, Ms, 295986492, 4212514665,until, 1, 3, 1, 9, 1, 1, 3, 7, 3, 2, 4
3879, Hartwell, 98805, 1210 Helpar Square,1984-00-04 19:00:00, wrong@yahoo.com, Emily, Knight, 06287, 67880, Ms, 905204976, 0043829539,badly, 3, 4, 1, 7, 2, 1, 3, 3, 2, 2, 2
3880, Clarkston, 68623, 741 Kelly Heights,1978-00-23 19:00:00, light@yahoo.com, Frank, Ayala, 28040, 60787, Ms, 374279280, 1259833014,light, 5, 4, 1, 4, 1, 2, 3, 1, 1, 4, 1
3881, Homer, 95957, 1318 Shore Way,1977-00-30 19:00:00, world@yahoo.com, Shannon, Stuart, 98093, 35236, Mr, 688429312, 2587891802,hatch, 0, 2, 1, 3, 1, 2, 3, 8, 5, 1, 4
3882, Forsyth, 40895, 506 Hendershot Road,1963-00-29 19:00:00, wrong@yahoo.com, Janet, Gill, 79330, 53568, Ms, 530621334, 5745934645,write, 8, 3, 1, 3, 2, 1, 3, 5, 6, 1, 1
3883, Lexington, 28370, 1158 Eastport Terrace,1983-00-14 19:00:00, speed@yahoo.com, Eddie, Ross, 47455, 36476, Mr, 767570786, 5482523330,throw, 2, 2, 1, 8, 1, 1, 1, 9, 1, 2, 4
3884, Ashburn, 89839, 1117 Grieves Park,1968-00-30 19:00:00, light@yahoo.com, Tyler, Glover, 57190, 81602, Mr, 936731544, 4572361902,world, 3, 2, 1, 1, 1, 1, 1, 5, 1, 6, 1
3885, Clayton, 86622, 1506 Mailey Square,1960-00-20 19:00:00, enter@yahoo.com, Faith, Edwards, 92178, 03191, Ms, 185429689, 4774020302,plane, 3, 4, 1, 7, 1, 2, 2, 8, 6, 4, 4
3886, Hickox, 42041, 1360 Purdy Terrace,1960-00-01 19:00:00, moved@yahoo.com, Wanda, Fischer, 53014, 20700, Ms, 405456974, 2281738058,plane, 0, 3, 1, 8, 1, 2, 4, 8, 6, 1, 1
3887, Whigham, 94394, 1315 Runyan Street,1974-00-08 19:00:00, wrong@yahoo.com, Richard, Goff, 20460, 50050, Ms, 406112030, 1225410659,wrong, 6, 4, 1, 5, 1, 2, 1, 4, 4, 3, 1
3888, Fort Valley, 62167, 527 Rosewood Rd,1972-00-14 19:00:00, badly@yahoo.com, Jessica, McGuire, 24427, 49322, Mr, 977872207, 6090780040,enter, 4, 2, 1, 7, 1, 2, 2, 2, 6, 4, 1
3889, Dasher, 01366, 716 Quincy Parkway,1958-00-23 19:00:00, throw@yahoo.com, Brianna, Stewart, 35401, 99737, Mr, 515758460, 8641810037,badly, 5, 3, 1, 7, 1, 1, 3, 8, 1, 4, 2
3890, Hortense, 03968, 1676 Walker Boulevard,1957-00-28 19:00:00, light@yahoo.com, Kristin, Garner, 72112, 69540, Mr, 338836485, 9277466104,while, 9, 4, 1, 4, 1, 1, 4, 5, 6, 1, 3
3891, Tybee Island, 94687, 728 Wheeling Terrace,1972-00-26 19:00:00, pique@yahoo.com, Jeannie, Moore, 81042, 99617, Mr, 265795527, 2151171558,pique, 7, 2, 1, 1, 2, 2, 2, 6, 1, 3, 4
3892, Bristol, 86506, 685 Neil Ridge,1962-00-28 19:00:00, found@yahoo.com, Shanna, Brennan, 99485, 96698, Ms, 653759116, 3409548320,pique, 3, 4, 1, 3, 2, 2, 2, 8, 6, 4, 3
3893, Berkeley Lake, 27546, 530 Court Drive,1973-00-11 19:00:00, speed@yahoo.com, Randy, Haynes, 31283, 21274, Ms, 019261927, 5083233752,about, 1, 4, 1, 8, 2, 1, 2, 5, 4, 6, 2
3894, Strongsville, 08572, 1289 Juniper Place,1960-00-25 19:00:00, light@yahoo.com, Dennis, Hopkins, 46852, 56063, Mr, 463105799, 6648082431,books, 0, 2, 1, 1, 1, 1, 2, 2, 3, 4, 3
3895, Lilburn, 47408, 1052 Clinton Ave,1975-00-24 19:00:00, pique@yahoo.com, Sandy, Christian, 98617, 85063, Ms, 995074489, 3867521551,light, 7, 2, 1, 9, 1, 2, 1, 5, 1, 5, 3
3896, Leesburg, 45756, 894 Dillon Station,1963-00-11 19:00:00, pique@yahoo.com, Nathan, Gray, 48071, 76664, Ms, 288909875, 4374863727,light, 4, 1, 1, 5, 1, 2, 4, 9, 2, 2, 1
3897, Parrott, 65522, 679 Cliffwood Blvd,1975-00-23 19:00:00, about@yahoo.com, Kathryn, Hoover, 61110, 15193, Ms, 017063832, 6392622756,words, 5, 3, 1, 3, 1, 1, 1, 6, 1, 3, 3
3898, Dunwoody, 61389, 653 Scenic Ln,1960-00-05 19:00:00, pique@yahoo.com, Faith, Huff, 31276, 97840, Ms, 102383300, 8696164534,trees, 7, 1, 1, 3, 1, 2, 2, 5, 1, 5, 3
3899, Cartersville, 73559, 1478 Adair Drv,1966-00-02 19:00:00, about@yahoo.com, Marcus, Lawrence, 29455, 64043, Ms, 118613795, 5008338745,throw, 6, 1, 1, 4, 1, 2, 1, 2, 6, 4, 3
3900, Hawkinsville, 97752, 889 Plantation Heights,1978-00-05 19:00:00, until@yahoo.com, Brett, Holmes, 71118, 98075, Mr, 155029404, 0533469335,light, 1, 3, 1, 5, 2, 2, 5, 4, 4, 3, 4
3901, Eastman, 56408, 419 Jewett Avenue,1956-00-22 19:00:00, badly@yahoo.com, Alice, Leach, 98894, 94524, Mr, 840496436, 1596309522,enter, 4, 2, 1, 6, 1, 2, 3, 9, 2, 1, 4
3902, Guyton, 12988, 1112 Castor St,1976-00-14 19:00:00, pique@yahoo.com, Susan, Simpson, 26094, 86650, Ms, 047751138, 1525919626,light, 3, 3, 1, 6, 2, 2, 4, 4, 6, 3, 4
3903, Axson, 58833, 1167 Shagbark Court,1965-00-24 19:00:00, hatch@yahoo.com, Pamela, Peck, 23410, 05172, Ms, 518554795, 0432065201,light, 8, 3, 1, 7, 1, 2, 3, 5, 3, 1, 1
3904, Glennville, 92250, 1107 Howard Park,1966-00-25 19:00:00, throw@yahoo.com, Mason, McClain, 79732, 94714, Ms, 053426511, 4233519859,badly, 2, 1, 1, 5, 1, 2, 3, 5, 4, 3, 2
3905, Bannockburn, 61675, 766 Hoge Road,1955-00-17 19:00:00, light@yahoo.com, Cheryl, Crawford, 02433, 83107, Mr, 913630713, 3399155213,throw, 8, 4, 1, 1, 1, 1, 2, 9, 4, 4, 2
3906, Mayday, 54693, 1136 Newman St,1971-00-27 19:00:00, light@yahoo.com, Beverly, Berry, 75292, 88990, Ms, 724316843, 3051739755,speed, 8, 1, 1, 4, 1, 2, 2, 8, 1, 2, 2
3907, Uvalda, 45307, 774 Sunflower Rd,1966-00-16 19:00:00, light@yahoo.com, William, Craig, 60180, 04227, Mr, 384076678, 7809013169,write, 6, 2, 1, 7, 2, 2, 4, 6, 3, 1, 3
3908, Riverdale, 67712, 787 Mitchell Park,1972-00-11 19:00:00, trees@yahoo.com, Jenna, Conrad, 95869, 07516, Mr, 805212167, 4027904553,badly, 3, 3, 1, 1, 2, 1, 1, 3, 5, 5, 3
3909, Danielsville, 59498, 1440 Purvis Trail,1967-00-08 19:00:00, caves@yahoo.com, Sam, Hernandez, 31507, 24274, Ms, 650032968, 3116155306,plane, 2, 2, 1, 8, 1, 2, 3, 4, 2, 6, 4
3910, Blairsville, 05973, 1768 Hayes Park,1975-00-31 19:00:00, throw@yahoo.com, Tristan, Holden, 22551, 40277, Ms, 688861180, 9894312120,plane, 1, 1, 1, 8, 1, 2, 5, 7, 5, 4, 2
3911, Unadilla, 19965, 1431 Playford Path,1972-00-16 19:00:00, speed@yahoo.com, Kristina, Skinner, 44833, 63076, Ms, 571293974, 6833920004,light, 7, 1, 1, 9, 1, 2, 5, 7, 6, 6, 2
3912, Baldwin, 85361, 893 Nor-Bixbey Terrace,1979-00-16 19:00:00, enter@yahoo.com, Douglas, Stein, 87937, 04842, Ms, 104784092, 3450382712,throw, 5, 4, 1, 7, 1, 1, 4, 3, 5, 2, 4
3913, Tucker, 29273, 1567 Tridelphia Avenue,1976-00-21 19:00:00, throw@yahoo.com, Alex, Parks, 67418, 02648, Ms, 890658395, 1779029926,throw, 1, 3, 1, 2, 2, 2, 2, 2, 5, 6, 2
3914, Needmore, 74472, 1272 Pfeiffer Place,1966-00-09 19:00:00, trees@yahoo.com, Vanessa, Hopkins, 05768, 11613, Ms, 417242799, 8832087133,moved, 9, 3, 1, 9, 1, 1, 5, 8, 1, 1, 3
3915, Unadilla, 72090, 1265 Forry Crescent,1955-00-08 19:00:00, moved@yahoo.com, Kendra, Meyers, 59933, 21757, Ms, 002065645, 5939865875,ghost, 5, 3, 1, 7, 1, 2, 1, 1, 5, 4, 1
3916, Hepzibah, 05241, 492 Gifford Blvd,1955-00-16 19:00:00, pique@yahoo.com, Rebecca, Burton, 34668, 78043, Ms, 110938633, 9668852480,pique, 3, 4, 1, 3, 1, 1, 3, 4, 3, 2, 3
3917, Egypt, 68692, 1446 Town Ave,1969-00-20 19:00:00, words@yahoo.com, Chastity, Kent, 40488, 15417, Ms, 672799994, 6963356120,throw, 9, 2, 1, 5, 2, 2, 5, 6, 4, 3, 1
3918, Bowens Mill, 12889, 903 Catt St,1964-00-13 19:00:00, plane@yahoo.com, Alan, Weber, 56122, 25194, Mr, 935721376, 1733042420,speed, 6, 2, 1, 2, 1, 1, 4, 2, 2, 6, 4
3919, Shawnee, 23427, 858 Cranfield Way,1984-00-10 19:00:00, world@yahoo.com, Chris, Gill, 34615, 09046, Ms, 041183986, 8772066701,hatch, 3, 2, 1, 9, 2, 1, 1, 2, 1, 4, 3
3920, Cumming, 00211, 985 Huey Parkway,1965-00-19 19:00:00, while@yahoo.com, Dominic, Bullock, 25107, 29265, Ms, 294056602, 7430483498,wrong, 6, 1, 1, 1, 1, 1, 3, 4, 5, 1, 2
3921, Manchester, 03998, 999 Greenhouse Street,1982-00-22 19:00:00, while@yahoo.com, Jean, Cox, 50399, 86319, Ms, 523502787, 0018240056,about, 4, 4, 1, 3, 2, 1, 1, 6, 4, 5, 4
3922, Meigs, 28851, 1067 Ledbetter Crescent,1969-00-30 19:00:00, light@yahoo.com, Monica, James, 08371, 74424, Ms, 973193970, 6111846233,badly, 5, 4, 1, 5, 1, 2, 3, 5, 4, 6, 1
3923, Thomson, 91437, 1241 Hinman Square,1965-00-01 19:00:00, wrong@yahoo.com, Brooklyn, Morrow, 73668, 50043, Ms, 268368409, 8683101329,until, 1, 3, 1, 5, 2, 1, 3, 2, 1, 5, 1
3924, Bannockburn, 78281, 1177 Falt Lane,1957-00-24 19:00:00, about@yahoo.com, Laken, Hubbard, 41177, 18770, Ms, 834801850, 1812708007,light, 1, 4, 1, 9, 1, 1, 3, 4, 4, 2, 2
3925, Thelma, 55505, 669 Ransbottom Ln,1984-00-09 19:00:00, write@yahoo.com, Alisha, Hicks, 70850, 37842, Mr, 985712980, 5539935741,trees, 3, 3, 1, 4, 1, 2, 4, 5, 2, 1, 1
3926, Norcross, 09658, 1170 Albright Ridge,1979-00-30 19:00:00, words@yahoo.com, Jim, Drake, 19367, 56134, Ms, 172571766, 6310221112,badly, 4, 2, 1, 8, 1, 2, 5, 4, 6, 1, 3
3927, Enigma, 25566, 720 Cathy Terrace,1983-00-23 19:00:00, pique@yahoo.com, Kim, Abbott, 54861, 21356, Mr, 213488378, 0028135244,badly, 3, 4, 1, 2, 1, 2, 5, 5, 4, 3, 4
3928, Sirmans, 97064, 1163 Dresden Street,1963-00-17 19:00:00, smoke@yahoo.com, Jessie, Cameron, 05940, 96604, Ms, 296706937, 0164972172,light, 4, 3, 1, 3, 2, 1, 1, 8, 1, 5, 3
3929, West Green, 83429, 503 Oakwood Drv,1980-00-29 19:00:00, speed@yahoo.com, Joann, Oconnor, 07749, 41408, Ms, 367883269, 3365532713,badly, 6, 4, 1, 7, 2, 1, 2, 5, 3, 5, 4
3930, Swainsboro, 56710, 1193 Beauty Crescent,1977-00-23 19:00:00, badly@yahoo.com, Gage, Hunt, 36143, 48089, Ms, 983810721, 4724007064,words, 5, 4, 1, 2, 2, 2, 4, 8, 3, 4, 1
3931, Appling, 76007, 1523 Richman Circle,1976-00-29 19:00:00, light@yahoo.com, Jasmine, Delacruz, 16991, 55201, Ms, 370831681, 0032634928,words, 3, 1, 1, 6, 1, 2, 5, 8, 3, 6, 3
3932, Ellaville, 64719, 720 Independence Parkway,1958-00-26 19:00:00, enter@yahoo.com, Todd, Levy, 47373, 43699, Ms, 951002183, 9731155696,plane, 3, 3, 1, 3, 2, 1, 3, 8, 1, 6, 4
3933, Retreat, 19023, 1124 Tannehill Rd,1974-00-19 19:00:00, wrong@yahoo.com, Tabatha, Hinton, 44612, 16212, Ms, 438201388, 2501688696,caves, 7, 1, 1, 2, 1, 2, 4, 8, 3, 4, 4
3934, Hopeulikit, 23678, 874 Gayla St,1969-00-22 19:00:00, throw@yahoo.com, Justin, Rhodes, 83334, 26683, Ms, 253369627, 9290486328,badly, 1, 2, 1, 6, 2, 2, 4, 2, 5, 6, 3
3935, Powder Springs, 75871, 1225 Merryhill Square,1974-00-01 19:00:00, throw@yahoo.com, Troy, Conner, 02008, 38164, Ms, 270293095, 7410232315,while, 9, 1, 1, 7, 1, 2, 2, 5, 1, 5, 3
3936, Johns Creek, 80583, 692 Broad Park,1967-00-19 19:00:00, while@yahoo.com, Linda, Buckley, 79985, 68569, Ms, 095275232, 2973644388,pique, 4, 3, 1, 6, 1, 1, 4, 4, 6, 4, 1
3937, Bogart, 48106, 1183 Merrick Avenue,1965-00-27 19:00:00, asked@yahoo.com, Nicholas, Lyons, 39014, 11093, Mr, 858784657, 3438295665,enter, 8, 2, 1, 3, 2, 1, 1, 4, 1, 6, 4
3938, Madison, 83658, 1620 Watkins Heights,1964-00-23 19:00:00, build@yahoo.com, Glenn, Turner, 00166, 05150, Ms, 089369016, 5937469286,light, 9, 4, 1, 2, 1, 2, 3, 1, 5, 6, 3
3939, Twin Peaks, 78285, 1254 Vine Heights,1955-00-01 19:00:00, wrong@yahoo.com, Brianna, Sutton, 51428, 27895, Mr, 697751737, 4351047071,speed, 9, 1, 1, 7, 1, 1, 4, 7, 5, 6, 4
3940, Chester, 93988, 1073 King Terrace,1984-00-04 19:00:00, enter@yahoo.com, Rob, Maldonado, 31035, 20110, Ms, 181263460, 2191698717,light, 6, 2, 1, 9, 1, 2, 3, 8, 4, 1, 4
3941, Cairo, 36575, 944 Shandon Blvd,1959-00-16 19:00:00, throw@yahoo.com, Whitney, Garrison, 22225, 39636, Ms, 759930288, 6253057320,until, 7, 2, 1, 8, 1, 2, 3, 6, 1, 1, 3
3942, Ellaville, 62020, 1035 Byrne Ridge,1970-00-30 19:00:00, light@yahoo.com, Heidi, Hudson, 72345, 71991, Ms, 639431009, 3838354564,words, 1, 3, 1, 8, 2, 2, 3, 4, 5, 2, 1
3943, Uvalda, 45823, 907 Buckingham Blvd,1979-00-23 19:00:00, light@yahoo.com, Douglas, Ramirez, 31670, 16225, Mr, 104250835, 7729050722,wrong, 9, 4, 1, 9, 1, 2, 5, 7, 4, 1, 1
